X1,mod_agency,maj_agency_cat,vendor_name,street_address,city,state,zipcode,maj_fund_agency_cat,contracting_office_agency_id,dollars_obligated,description_of_contract_requirement,vendor_cd,place_of_performance_city,pop_state_code,place_of_performance_congressional_district,product_or_service_code,unique_transaction_id,vLocation,popLocation,beltway,vlon,vlat,plon,plat,beltwayMetro,gcBeltFund,gcMetroBeltFund,majAgency
37889,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,8395453,P8 AC AND MTDS SPARES FOR FY16. IGF::OT::IGF,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",5521f28bedab48f8b0566f2e7b28f193,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
38789,2100: DEPT OF THE ARMY,9700: Department of Defense,THE BOEING COMPANY,ROUTE 291 & STEWART AVE,RIDLEY PARK,PA,19078,9700: Department of Defense,2100: DEPT OF THE ARMY,8458957,CARGO PLATFORM HEALTH ENVIRONMENT BASELINE ENHANCEMENTS IGF::OT::IGF,NA,RIDLEY PARK,PA,PA01,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,9fb1ff24e9df4d2da6dd7efcc0078df8,"RIDLEY PARK, PA","RIDLEY PARK, PA",notInBeltway,-75.3237993,39.8812236,-75.3237993,39.8812236,notInBeltway,0,0,Department of Defense
39110,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,15811244,"KC-46 TANKER MODERNIZATION PROGRAM, ACAT 1D, KC-46, REQUIRED CHANGE IN COST ACCOUNTING PRACTICE - PRODUCTION",NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",7cde69bf0d1649ce92a28cc519ee89b7,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
39264,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000: National Aeronautics and Space Administration,THE BOEING COMPANY,499 BOEING BLVD SW,HUNTSVILLE,AL,35824,8000: National Aeronautics and Space Administration,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,68859227,"PROVIDE DEVELOPMENTAL HARDWARE AND TEST ARTICLES, AND MANUFACTURE AND ASSEMBLE ARES I UPPER STAGES. THE UPPER STAGE (US) ELEMENT IS AN INTEGRAL PART OF THE ARES I LAUNCH VEHICLE AND PROVIDES THE SECOND STAGE OF FLIGHT. THE US ELEMENT IS RESPONSIBLE FOR THE ROLL CONTROL DURING THE FIRST STAGE BURN AND SEPARATION; AND WILL PROVIDE THE GUIDANCE AND NAVIGATION, COMMAND AND DATA HANDLING, AND OTHER AVIONICS FUNCTIONS FOR THE ARES I DURING ALL PHASES OF THE ASCENT FLIGHT. THE US ELEMENT IS A NEW DESIGN THAT EMPHASIZES SAFETY, OPERABILITY, AND MINIMUM LIFE CYCLE COST. THE OVERALL DESIGN, DEVELOPMENT, TEST AND EVALUATION (DDT&E), PRODUCTION, AND SUSTAINING ENGINEERING EFFORTS INCLUDE ACTIVITIES PERFORMED BY THREE ORGANIZATIONS; THE NASA DESIGN TEAM (NDT), THE UPPER STAGE PRODUCTION CONTRACTOR (USPC) AND THE INSTRUMENT UNIT PRODUCTION CONTRACTOR (IUPC). FOR CLARITY, THE USPC WILL BE REFERRED TO AS THE CONTRACTOR THROUGHOUT THIS DOCUMENT. NASA IS RESPONSIBLE FOR THE INTEGRATION OF THE PRIMARY ELEMENTS OF THE ARES I LAUNCH VEHICLE INCLUDING: THE FIRST STAGE, US INCLUDING INSTRUMENT UNIT (IU), AND US ENGINE; AND WILL ALSO INTEGRATE THE ARES I LAUNCH VEHICLE AT THE LAUNCH SITE. NASA IS RESPONSIBLE FOR THE DDT&E, INCLUDING TECHNICAL AND PROGRAMMATIC INTEGRATION OF THE US SUBSYSTEMS AND GOVERNMENT-FURNISHED PROPERTY. NASA WILL LEAD THE EFFORT TO DEVELOP THE REQUIREMENTS AND SPECIFICATIONS OF THE US ELEMENT, THE DEVELOPMENT PLAN AND TESTING REQUIREMENTS, AND ALL DESIGN DOCUMENTATION, INITIAL MANUFACTURING AND ASSEMBLY PROCESS PLANNING, LOGISTICS PLANNING, AND OPERATIONS SUPPORT PLANNING. DEVELOPMENT, QUALIFICATION, AND ACCEPTANCE TESTING WILL BE CONDUCTED BY NASA AND THE CONTRACTOR TO SATISFY REQUIREMENTS AND FOR RISK MITIGATION. NASA IS RESPONSIBLE FOR THE OVERALL UPPER STAGE VERIFICATION AND VALIDATION PROCESS AND WILL REQUIRE SUPPORT FROM THE CONTRACTOR. THE CONTRACTOR IS RESPONSIBLE FOR THE MANUFACTURE AND ASSEMBLY OF THE UPPER STAGE TEST FLIGHT AND OPERATIONAL UPPER STAGE UNITS INCLUDING THE INSTALLATION OF UPPER STAGE INSTRUMENT UNIT, THE GOVERNMENT-FURNISHED US ENGINE, BOOSTER SEPARATION MOTORS, AND OTHER GOVERNMENT-FURNISHED PROPERTY. A DESCRIPTION OF THE NASA MANAGED AND PERFORMED EFFORTS IS CONTAINED IN THE US WORK PACKAGES AND WILL BE MADE AVAILABLE TO THE CONTRACTOR TO ENSURE THEIR UNDERSTANDING OF THE ROLES AND RESPONSIBILITIES OF THE NDT, IUPC, AND CONTRACTOR DURING THE DESIGN, DEVELOPMENT, AND OPERATION OF THE US ELEMENT. THE US CONCEPTUAL DESIGN DESCRIBED IN THE USO-CLV-SE-25704 US DESIGN DEFINITION DOCUMENT (DDD) IS THE BASELINE DESIGN FOR THIS CONTRACT. THE CONTRACTORS EARLY ROLE WILL BE TO PROVIDE PRODUCIBILITY ENGINEERING SUPPORT TO NASA VIA THE ESTABLISHED US OFFICE STRUCTURE AND TO PROVIDE INPUTS INTO THE FINAL DESIGN CONFIGURATION, SPECIFICATIONS, AND STANDARDS. NASA WILL TRANSITION THE MANUFACTURING AND ASSEMBLY, LOGISTICS SUPPORT INFRASTRUCTURE, CONFIGURATION MANAGEMENT, AND THE SUSTAINING ENGINEERING FUNCTIONS TO THE CONTRACTOR AT THE KEY POINTS DURING THE DEVELOPMENT AND IMPLEMENTATION OF THE PROGRAM CURRENTLY PLANNED TO OCCUR NO LATER THAN 90 DAYS AFTER THE COMPLETION OF THE FOLLOWING MAJOR MILESTONES: MANUFACTURING AND ASSEMBLY US PRELIMINARY DESIGN REVIEW (PDR) LOGISTICS SUPPORT INFRASTRUCTURE US PDR CONFIGURATION MANAGEMENT US CRITICAL DESIGN REVIEW CDR) SUSTAINING ENGINEERING US DESIGN CERTIFICATION REVIEW (DCR) AFTER THE COMPLETION OF AN ORDERLY TRANSITION OF ROLES AND RESPONSIBILITIES TO THE CONTRACTOR, NASA WILL ASSUME AN INSIGHT ROLE INTO THE CONTRACTORS PRODUCTION, SUSTAINING ENGINEERING, AND OPERATIONS SUPPORT OF THE ARES I US TEST PROGRAM AND FLIGHT HARDWARE. AFTER DCR, THE CONTRACTOR WILL BE RESPONSIBLE FOR SUSTAINING ENGINEERING PER SOW SECTION 4.7, AS NECESSARY TO MAINTAIN AND SUPPORT THE US CONFIGURATION AND FOR PRODUCTION AND OPERATIONS SUPPORT.",NA,HUNTSVILLE,AL,AL05,AR11: R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (BASIC RESEARCH),52798eb5cf1b4f8f97acb7a5e2bb7048,"HUNTSVILLE, AL","HUNTSVILLE, AL",notInBeltway,-86.5861037,34.7303688,-86.5861037,34.7303688,notInBeltway,0,0,National Aeronautics and Space Administration
39468,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,7409250.98,DRAGON MOD 91,NA,TUKWILA,WA,WA09,"5841: RADAR EQUIPMENT, AIRBORNE",030bb2e4da8d460682d5a6aea441eab1,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
40006,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000: National Aeronautics and Space Administration,THE BOEING COMPANY,499 BOEING BLVD SW,HUNTSVILLE,AL,35824,8000: National Aeronautics and Space Administration,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,6e7,"THE SPACE LAUNCH SYSTEM CORE STAGE IS PART OF A HEAVY-LIFT LAUNCH VEHICLE CAPABILITY AND IS A LARGE CRYOGENIC SYSTEM CAPABLE OF STORING LIQUID HYDROGEN AND LIQUID OXYGEN, AND PROVIDING THOSE PROPELLANTS TO A SET OF ENGINES FOR POWERED FLIGHT. FOR A CONFIGURATION WITH AN UPPER STAGE IT IS EXPECTED THAT THE APPROPRIATE AVIONICS WILL BE MIGRATED TO THE UPPER STAGE AND NOT DUPLICATED IN THE CORE STAGE. STAGES WILL PROVIDE THE GUIDANCE AND NAVIGATION, COMMAND AND DATA HANDLING, AND OTHER AVIONICS FUNCTIONS FOR THE SPACE LAUNCH SYSTEM DURING ALL PHASES OF THE ASCENT FLIGHT. THE CONTRACTOR IS RESPONSIBLE FOR THE DESIGN, DEVELOPMENT, PRODUCTION, VERIFICATION AND VALIDATION, AND SUSTAINING ENGINEERING FOR BOTH THE CORE STAGE AND THE UPPER STAGE. THIS INCLUDES THE AVIONICS TO SUPPORT STAGES AND VEHICLE REQUIREMENTS, AND INCLUDES SELECT AVIONICS HARDWARE DELIVERIES AND SUPPORT TO OTHER SLS ELEMENTS. THE CONTRACTOR IS ALSO RESPONSIBLE FOR INTEGRATION OF THE ENGINES INTO THE STAGES, BUT IS NOT RESPONSIBLE FOR ENGINE PERFORMANCE. THE CONTRACTOR IS RESPONSIBLE FOR DELIVERY OF A COMPLETE INTEGRATED STAGE, AND ROLLOUT PREPARATION OPERATIONS AT MICHOUD ASSEMBLY FACILITY PRIOR TO THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION PLACEMENT OF THE STAGE ON THE BARGE TO STENNIS SPACE CENTER. ONCE AT STENNIS SPACE CENTER, AFTER THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION REMOVES THE INTEGRATED STAGE FROM THE BARGE, THE CONTRACTOR CONTROLS AND ORCHESTRATES ALL ACTIVITIES AT STENNIS SPACE CENTER, ACTING AS THE HARDWARE OWNER WHILE STENNIS SPACE CENTER EXECUTES LOCAL CONTROL DURING CERTAIN AGREED-TO HANDOFF POINTS TO BE REFINED AS THE SSC TIMELINE MATURES. ONCE COMPLETED, THE INTEGRATED STAGE IS DELIVERED VIA DD-250, MATERIAL INSPECTION AND RECEIVING REPORT, TO THE GOVERNMENT PRIOR TO PLACEMENT ON THE BARGE AT STENNIS SPACE CENTER. THE INTEGRATED STAGE WILL SHIP TO THE LAUNCH SITE UNDER NASA CONTROL. NASA WILL ASSUME INSIGHT AND OVERSIGHT ROLES INTO THE CONTRACTOR'S ACTIVITIES IN THE EXECUTION OF THIS CONTRACT.",NA,HUNTSVILLE,AL,AL05,AR11: R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (BASIC RESEARCH),60e886a6710441598445a8b6dfc8dd54,"HUNTSVILLE, AL","HUNTSVILLE, AL",notInBeltway,-86.5861037,34.7303688,-86.5861037,34.7303688,notInBeltway,0,0,National Aeronautics and Space Administration
40019,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,20403 68TH AVE S MS 8K-10,KENT,WA,98032,9700: Department of Defense,1700: DEPT OF THE NAVY,859e4,"[PID N00019-16-NORFP-PMA-290-0788; PR 1300554580-0002] THIS MODIFICATION ADDS $8,590,000.00 OF INCREMENTAL FUNDING TO CLIN 0001.",NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",2904a4eea48e4a9fb629f28c482f717d,"KENT, WA","TUKWILA, WA",notInBeltway,-122.2348432,47.3809335,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
41152,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,6001 S AIR DEPOT BLVD,OKLAHOMA CITY,OK,73135,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,6021268,"ACAT II, B-52H 1760 IWBU INCREMENT 1.2",NA,OKLAHOMA CITY,OK,OK04,"1510: AIRCRAFT, FIXED WING",fa3a6374795c4a2fa0a77f98e459d286,"OKLAHOMA CITY, OK","OKLAHOMA CITY, OK",notInBeltway,-97.5164276,35.4675602,-97.5164276,35.4675602,notInBeltway,0,0,Department of Defense
42079,2100: DEPT OF THE ARMY,9700: Department of Defense,THE BOEING COMPANY,ROUTE 291 & STEWART AVE,RIDLEY PARK,PA,19078,9700: Department of Defense,2100: DEPT OF THE ARMY,20193780,IGF::CT::IGF FOR CRITICAL FUNCTIONS CH-47F DYNAMIC STRAIN SURVEY (F-DSS) FLIGHT TEST&DATA ANALYSES PROGRAM,NA,RIDLEY PARK,PA,PA01,"1650: AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",951b3336af2748a3b69969f7fd00a82c,"RIDLEY PARK, PA","RIDLEY PARK, PA",notInBeltway,-75.3237993,39.8812236,-75.3237993,39.8812236,notInBeltway,0,0,Department of Defense
43709,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,99049562,"ACAT 1, KC-46, CONTRACT CHANGE PROPOSAL LAIRCM LRIP LOT 1&2",NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",4f7db1d85b6049d89dda9149fff05cc8,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
44506,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,6811382.5,IGF::OT::IGF AIR LAUNCHED CRUISE MISSILE FLEET ENGINEERING SUSTAINMENT,NA,TUKWILA,WA,WA09,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,297ba76dd1d6444d901be2b99733062a,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46354,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,9062408,LOT 7 A-KIT AND MECHANISM OPTION EXERCISE,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",0377e452808b40e181cbcd56c3cb6ad0,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46374,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,5474e4,FUNDING ADD FOR FRP LOT II RAAF AIRCRAFT AND FRP LOT III RAAF LONG-LEAD MATERIAL.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",842f7f6733c849c78994dbb47206da74,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46378,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,60871792,THE PURPOSE OF THIS MODIFICATION IS TO PROCURE PRODUCT SUPPORT AND SITE ACTIVATION OF P-8A AIRCRAFT FOR THE UNITED STATES NAVY AND ROYAL AUSTRALIAN AIR FORCE IN SUPPORT OF FRP II AND III (LOTS 6&7),NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",0a78a4c792804dfe9826f9c917de52d7,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46380,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,235273721,P-8A FRP 4 (LOT 8) ADVANCE ACQUISITION CONTRACT (LONG LEAD MATERIAL),NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",459edf6b01e14e15b77eeac4b0fb09ec,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46381,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,25254e4,P-8A RAAF FUNDS PLUS UP (LOTS 6 AND 7),NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",d6b560815242481ca22d86cf2559bf31,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46382,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,138130910,DEFIN ADDITIONAL LOT 7 A/C AND PROVIDE ACCELERATED PAYMENT FOR RAAF LOT A/C,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",19c1dc4c538d4708a608bad6c5e48e24,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46410,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,89034580,FUNDING ADD FOR FRP LOT II RAAF AIRCRAFT AND FRP LOT III RAAF LONG-LEAD MATERIAL.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",1f145f9a38d741be906a7e05ed1d3517,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46412,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,2052571034,LOT 7 OPTION EXERCISE,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",f94090c8d0274959a541684a893990a5,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46413,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,138130910,UCA MODIFICATION TO ADD TWO ADDITIONAL FRP LOT III AIRCRAFT.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",7730dd02d15043d68091805bf5f8cf63,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46426,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,24227784,OPTION EXERCISE CLIN 1102,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",516acf69ce644691bc2fc7199cd5af0a,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46429,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,13329927,AAS FIBER OPTICS,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",a8094599028f4c09b2e84b9fd79ab2b1,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46430,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,100423110,THE PURPOSE OF THIS MODIFICATION IS TO PROCURE LONG LEAD MATERIAL IN SUPPORT OF P-8A RAAF.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",7746aaa091234005bb8adfb2235b7c45,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46439,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,68409026,THE PURPOSE OF THIS MODIFICATION IS TO PROCURE LONG LEAD MATERIAL IN SUPPORT OF P-8A UK.,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",81130be77b8246ada154ffaacb2a8fa4,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46442,1700: DEPT OF THE NAVY,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,1700: DEPT OF THE NAVY,12486453,"EWSP, LSPR, LAIRCM AND PROJECT 360 INCORPORATION INTO LOTS 6-7 P-8A AIRCRAFT.",NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",b8d8bfd271284dddb6c536bd068c9b7c,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
46617,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,11373200,IGF::OT::IGF AWACS - IPEC INCREMENTAL FUNDING,NA,TUKWILA,WA,WA09,AC64: R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT),d9445fba870e4284b3d0b517155cf350,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
49999,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000: National Aeronautics and Space Administration,THE BOEING COMPANY,499 BOEING BLVD SW,HUNTSVILLE,AL,35824,8000: National Aeronautics and Space Administration,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,65e5,INTERIM CRYOGENIC PROPULSION STAGE FOR SLS,NA,HUNTSVILLE,AL,AL05,1820: SPACE VEHICLE COMPONENTS,7d5fb5bf38c44f27bf56d368a9be287a,"HUNTSVILLE, AL","HUNTSVILLE, AL",notInBeltway,-86.5861037,34.7303688,-86.5861037,34.7303688,notInBeltway,0,0,National Aeronautics and Space Administration
50774,2100: DEPT OF THE ARMY,9700: Department of Defense,THE BOEING COMPANY,ROUTE 291 & STEWART AVE,RIDLEY PARK,PA,19078,9700: Department of Defense,2100: DEPT OF THE ARMY,19495138.38,"MODIFICATION TO ADD ADDITIONL 66,666 FLYING HOURS TO ORDERING PERIOD 4",NA,RIDLEY PARK,PA,PA01,"1615: HELICOPTER ROTOR BLADES, DRIVE MECHANISMS AND COMPONENTS",76671696e37f47178db161504f6bddf2,"RIDLEY PARK, PA","RIDLEY PARK, PA",notInBeltway,-75.3237993,39.8812236,-75.3237993,39.8812236,notInBeltway,0,0,Department of Defense
50895,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,7755 E MARGINAL WAY S,SEATTLE,WA,98108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,5848622.13,ACAT 1D PRE-MS B PHASE 2 CLASSIFIED REQUIREMENTS,NA,TUKWILA,WA,WA09,"1510: AIRCRAFT, FIXED WING",dc8d42bb8388426f967dc808ffd886a5,"SEATTLE, WA","TUKWILA, WA",notInBeltway,-122.3320708,47.6062095,-122.2609558,47.4739884,notInBeltway,0,0,Department of Defense
623,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,UNITED TECHNOLOGIES CORPORATION,400 MAIN ST,EAST HARTFORD,CT,06108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,2475823,IGF::OT::IGF ADAPTIVE ENGINE TECHNOLOGY DEVELOPMENT,NA,EAST HARTFORD,CT,CT01,AC12: R&D- DEFENSE SYSTEM: AIRCRAFT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),978eac19dcff42a4ab964cebee0f8d8f,"EAST HARTFORD, CT","EAST HARTFORD, CT",notInBeltway,-72.6128339,41.7634219,-72.6128339,41.7634219,notInBeltway,0,0,Department of Defense
653,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,UNITED TECHNOLOGIES CORPORATION,400 MAIN ST,EAST HARTFORD,CT,06108,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,5049e3,IGF::OT::IGF ADAPTIVE ENGINE TECHNOLOGY DEVELOPMENT,NA,EAST HARTFORD,CT,CT01,AC12: R&D- DEFENSE SYSTEM: AIRCRAFT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),5f8d1be4185e4554a481f57b1c6726ac,"EAST HARTFORD, CT","EAST HARTFORD, CT",notInBeltway,-72.6128339,41.7634219,-72.6128339,41.7634219,notInBeltway,0,0,Department of Defense
778,1700: DEPT OF THE NAVY,9700: Department of Defense,UNITED TECHNOLOGIES CORPORATION,400 MAIN ST,EAST HARTFORD,CT,06118,9700: Department of Defense,1700: DEPT OF THE NAVY,104290158,NON-ANNUALIZED SUSTAINMENT REQUIREMENT TO LRIP 9,NA,EAST HARTFORD,CT,CT01,"2840: GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",2c59f562e6694665baafbcfc7d51b642,"EAST HARTFORD, CT","EAST HARTFORD, CT",notInBeltway,-72.6128339,41.7634219,-72.6128339,41.7634219,notInBeltway,0,0,Department of Defense
1456,1700: DEPT OF THE NAVY,9700: Department of Defense,UNITED TECHNOLOGIES CORPORATION,400 MAIN ST,EAST HARTFORD,CT,06118,9700: Department of Defense,1700: DEPT OF THE NAVY,72604695.16,INCREMENTAL FUNDING (FY16 USN/USMC/USAF),NA,EAST HARTFORD,CT,CT01,AC15: R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT),ab07bb6515ba44908768be27a6bb811f,"EAST HARTFORD, CT","EAST HARTFORD, CT",notInBeltway,-72.6128339,41.7634219,-72.6128339,41.7634219,notInBeltway,0,0,Department of Defense
